date,tour,shows,city,country,venue,created_at,updated_at,tour_id,longitude,latitude,the_geom,cartodb_id
1973-09-08,The Rolling Stones European Tour 1973,2,London,England,Empire Pool,2012-11-13 00:00:00,2012-11-26 00:00:00,14,-0.12714,51.50632,0101000020E610000067B8019F1F46C0BFC6A70018CFC04940,408
1973-09-09,The Rolling Stones European Tour 1973,1,London,England,Empire Pool,2012-11-13 00:00:00,2012-11-26 00:00:00,14,-0.12714,51.50632,0101000020E610000067B8019F1F46C0BFC6A70018CFC04940,409
1973-09-11,The Rolling Stones European Tour 1973,1,Manchester,England,Kings Hall,2012-11-13 00:00:00,2012-11-26 00:00:00,14,-2.24874,53.47959,0101000020E610000005A8A9656BFD01C08CBE823463BD4A40,410
1994-08-12,Voodoo Lounge Tour,1,East Rutherford,US,Giants Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-74.07664,40.80881,0101000020E6100000306475ABE78452C0C156091687674440,754
1973-09-12,The Rolling Stones European Tour 1973,1,Manchester,England,Kings Hall,2012-11-13 00:00:00,2012-11-26 00:00:00,14,-2.24874,53.47959,0101000020E610000005A8A9656BFD01C08CBE823463BD4A40,411
1973-09-13,The Rolling Stones European Tour 1973,2,Newcastle upon Tyne,England,City Hall,2012-11-13 00:00:00,2012-11-26 00:00:00,14,-1.94584,55.11776,0101000020E61000006EFAB31F2922FFBF73637AC2128F4B40,412
1972-09-16,The Rolling Stones European Tour 1973,1,Glasgow,"	Scotland",Apollo Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,14,-4.28662,55.85036,0101000020E6100000A18499B67F2511C0CDE9B298D8EC4B40,413
1973-09-17,The Rolling Stones European Tour 1973,1,Glasgow,"	Scotland",Apollo Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,14,-4.28662,55.85036,0101000020E6100000A18499B67F2511C0CDE9B298D8EC4B40,414
1973-09-19,The Rolling Stones European Tour 1973,2,Birmingham,England,Odeon Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,14,-1.84941,52.5262,0101000020E61000006553AEF02E97FDBFDE9387855A434A40,415
1973-09-23,The Rolling Stones European Tour 1973,1,Innsbruck,"	Austria",Olympiahalle,2012-11-13 00:00:00,2012-11-26 00:00:00,14,11.4096,47.2578,0101000020E610000019E25817B7D1264054742497FFA04740,416
1973-09-25,The Rolling Stones European Tour 1973,1,Bern,"	Switzerland",Festhalle,2012-11-13 00:00:00,2012-11-26 00:00:00,14,7.44046,46.94843,0101000020E6100000DEC83CF207C31D40CC457C2766794740,417
1973-09-26,The Rolling Stones European Tour 1973,2,Bern,"	Switzerland",Festhalle,2012-11-13 00:00:00,2012-11-26 00:00:00,14,7.44046,46.94843,0101000020E6100000DEC83CF207C31D40CC457C2766794740,418
1973-09-28,The Rolling Stones European Tour 1973,2,Munich,Germany,Olympiahalle,2012-11-13 00:00:00,2012-11-26 00:00:00,14,11.57753,48.13641,0101000020E6100000F2EA1C03B2272740766C04E275114840,419
1973-09-30,The Rolling Stones European Tour 1973,2,Frankfurt,Germany,Festhalle,2012-11-13 00:00:00,2012-11-26 00:00:00,14,8.65512,50.11253,0101000020E61000003AE97DE36B4F2140D1E80E62670E4940,420
1973-10-02,The Rolling Stones European Tour 1973,2,Hamburg,Germany,Ernst-Merck-Halle,2012-11-13 00:00:00,2012-11-26 00:00:00,14,10.00633,53.55476,0101000020E6100000A5F78DAF3D03244082902C6002C74A40,421
1973-10-04,The Rolling Stones European Tour 1973,2,Aarhus,"	Denmark",Vejlby-Risskov Hallen,2012-11-13 00:00:00,2012-11-26 00:00:00,14,10.20701,56.1934,0101000020E6100000D2E3F736FD692440F085C954C1184C40,422
1973-10-06,The Rolling Stones European Tour 1973,2,Gothenburg,"	Sweden",Scandinavium,2012-11-13 00:00:00,2012-11-26 00:00:00,14,11.96705,57.70126,0101000020E61000009031772D21EF274019FF3EE3C2D94C40,423
1973-10-07,The Rolling Stones European Tour 1973,2,Copenhagen,"	Denmark",Brøndby Hallen,2012-11-13 00:00:00,2012-11-26 00:00:00,14,12.5803099,55.6659889,0101000020E610000062156F641E29294045BB0A293FD54B40,424
1973-10-09,The Rolling Stones European Tour 1973,1,Essen,Germany,Grugahalle,2012-11-13 00:00:00,2012-11-26 00:00:00,14,6.999,51.43107,0101000020E6100000E5D022DBF9FE1B40B324404D2DB74940,425
1973-10-10,The Rolling Stones European Tour 1973,1,Essen,Germany,Grugahalle,2012-11-13 00:00:00,2012-11-26 00:00:00,14,6.999,51.43107,0101000020E6100000E5D022DBF9FE1B40B324404D2DB74940,426
1972-07-12,The Rolling Stones American Tour 1972,1,Indianapolis,US,Indiana Convention Center,2012-11-13 00:00:00,2012-11-27 00:00:00,35,-86.1628189,39.7637482,0101000020E61000009FC893A46B8A55C0F6285C8FC2E14340,427
1972-07-13,The Rolling Stones American Tour 1972,1,Detroit,US,Cobo Hall,2012-11-13 00:00:00,2012-11-27 00:00:00,35,-83.04982,42.32656,0101000020E6100000F3AB394030C354C04417D4B7CC294540,428
1972-07-14,The Rolling Stones American Tour 1972,1,Detroit,US,Cobo Hall,2012-11-13 00:00:00,2012-11-27 00:00:00,35,-83.04982,42.32656,0101000020E6100000F3AB394030C354C04417D4B7CC294540,429
1972-07-15,The Rolling Stones American Tour 1972,2,Toronto,"	Canada",Maple Leaf Gardens,2012-11-13 00:00:00,2012-11-27 00:00:00,35,-79.38038274,43.66197344,0101000020E61000005C035B2558D853C07077D66EBBD44540,430
1972-07-17,The Rolling Stones American Tour 1972,1,Montreal,"	Canada",Montreal Forum,2012-11-13 00:00:00,2012-11-27 00:00:00,35,-73.63918,45.59463,0101000020E610000077103B53E86852C0399CF9D51CCC4640,431
1972-07-18,The Rolling Stones American Tour 1972,1,Boston,"	United States",Boston Garden,2012-11-13 00:00:00,2012-11-27 00:00:00,35,-71.0567,42.35863,0101000020E6100000BA6B09F9A0C351C0A7AE7C96E72D4540,432
1972-07-19,The Rolling Stones American Tour 1972,1,Boston,"	United States",Boston Garden,2012-11-13 00:00:00,2012-11-27 00:00:00,35,-71.0567,42.35863,0101000020E6100000BA6B09F9A0C351C0A7AE7C96E72D4540,433
1972-07-20,The Rolling Stones American Tour 1972,1,Philadelphia,US,The Spectrum,2012-11-13 00:00:00,2012-11-27 00:00:00,35,-75.1732864,39.9071007,0101000020E610000053AEF02E17CB52C0CE1951DA1BF44340,434
1972-07-21,The Rolling Stones American Tour 1972,2,Philadelphia,US,The Spectrum,2012-11-13 00:00:00,2012-11-27 00:00:00,35,-75.1732864,39.9071007,0101000020E610000053AEF02E17CB52C0CE1951DA1BF44340,435
1972-07-22,The Rolling Stones American Tour 1972,1,Pittsburgh,US,Civic Arena,2012-11-13 00:00:00,2012-11-27 00:00:00,35,-79.98363,40.44762,0101000020E610000054573ECBF3FE53C08C84B69C4B394440,436
1973-10-11,The Rolling Stones European Tour 1973,1,Essen,Germany,Grugahalle,2012-11-13 00:00:00,2012-11-26 00:00:00,14,6.999,51.43107,0101000020E6100000E5D022DBF9FE1B40B324404D2DB74940,437
1973-10-13,The Rolling Stones European Tour 1973,1,Rotterdam,"	Netherlands",Sportpaleis AHOY,2012-11-13 00:00:00,2012-11-26 00:00:00,14,4.47846,51.92285,0101000020E6100000D2C6116BF1E911408A8EE4F21FF64940,438
1973-10-14,The Rolling Stones European Tour 1973,2,Rotterdam,"	Netherlands",Sportpaleis AHOY,2012-11-13 00:00:00,2012-11-26 00:00:00,14,4.47846,51.92285,0101000020E6100000D2C6116BF1E911408A8EE4F21FF64940,439
1973-10-15,The Rolling Stones European Tour 1973,1,Antwerp,"	Belgium",Sportpaleis Merksem,2012-11-13 00:00:00,2012-11-26 00:00:00,14,4.4425,51.23044,0101000020E610000085EB51B81EC511405AD8D30E7F9D4940,440
1973-10-17,The Rolling Stones European Tour 1973,2,Brussels,"	Belgium",Forest National,2012-11-13 00:00:00,2012-11-26 00:00:00,14,4.31797,50.81064,0101000020E6100000BD6F7CED994511402B6A300DC3674940,441
1973-10-19,The Rolling Stones European Tour 1973,1,Berlin,Germany,Deutschlandhalle,2012-11-13 00:00:00,2012-11-26 00:00:00,14,13.27186,52.49974,0101000020E61000005E2EE23B318B2A406440F67AF73F4A40,442
1975-06-22,The Rolling Stones Tour of the Americas '75,1,New York,"	United States",Madison Square Garden,2012-11-13 00:00:00,2012-11-26 00:00:00,8,-73.98758,40.7415,0101000020E6100000C18BBE82347F52C0F4FDD478E95E4440,443
1975-06-23,The Rolling Stones Tour of the Americas '75,1,New York,"	United States",Madison Square Garden,2012-11-13 00:00:00,2012-11-26 00:00:00,8,-73.98758,40.7415,0101000020E6100000C18BBE82347F52C0F4FDD478E95E4440,444
1975-06-24,The Rolling Stones Tour of the Americas '75,1,New York,"	United States",Madison Square Garden,2012-11-13 00:00:00,2012-11-26 00:00:00,8,-73.98758,40.7415,0101000020E6100000C18BBE82347F52C0F4FDD478E95E4440,445
1975-06-25,The Rolling Stones Tour of the Americas '75,1,New York,"	United States",Madison Square Garden,2012-11-13 00:00:00,2012-11-26 00:00:00,8,-73.98758,40.7415,0101000020E6100000C18BBE82347F52C0F4FDD478E95E4440,446
1975-06-26,The Rolling Stones Tour of the Americas '75,1,New York,"	United States",Madison Square Garden,2012-11-13 00:00:00,2012-11-26 00:00:00,8,-73.98758,40.7415,0101000020E6100000C18BBE82347F52C0F4FDD478E95E4440,447
1975-06-27,The Rolling Stones Tour of the Americas '75,1,New York,"	United States",Madison Square Garden,2012-11-13 00:00:00,2012-11-26 00:00:00,8,-73.98758,40.7415,0101000020E6100000C18BBE82347F52C0F4FDD478E95E4440,448
1975-06-03,The Rolling Stones Tour of the Americas '75,1,San Antonio,"	United States",Convention Center,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-98.49088,29.42642,0101000020E6100000AC90F2936A9F58C03E5C72DC296D3D40,449
1975-06-04,The Rolling Stones Tour of the Americas '75,1,San Antonio,"	United States",Convention Center,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-98.49088,29.42642,0101000020E6100000AC90F2936A9F58C03E5C72DC296D3D40,450
1975-06-06,The Rolling Stones Tour of the Americas '75,1,Kansas City,US,Arrowhead Stadium,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-94.48614,39.04866,0101000020E6100000C251F2EA1C9F57C0CA4FAA7D3A864340,451
1975-06-08,The Rolling Stones Tour of the Americas '75,1,Milwaukee,US,County Stadium,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-87.97781,43.0277,0101000020E6100000EAEC647094FE55C0B30C71AC8B834540,452
1975-06-09,The Rolling Stones Tour of the Americas '75,1,Saint Paul,US,Civic Center,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-93.16716,44.81728,0101000020E6100000C24CDBBFB24A57C062D68BA19C684640,453
1975-06-11,The Rolling Stones Tour of the Americas '75,1,Boston,US,Boston Garden,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-71.04807,42.33884,0101000020E6100000CC7A319413C351C0CF49EF1B5F2B4540,454
1975-06-12,The Rolling Stones Tour of the Americas '75,1,Boston,US,Boston Garden,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-71.04807,42.33884,0101000020E6100000CC7A319413C351C0CF49EF1B5F2B4540,455
1975-06-14,The Rolling Stones Tour of the Americas '75,1,Cleveland,US,Municipal Stadium (World Series of Rock),2012-11-13 00:00:00,2012-11-27 00:00:00,8,-81.81906,41.44242,0101000020E61000008D5DA27A6B7454C0548CF337A1B84440,456
1975-06-15,The Rolling Stones Tour of the Americas '75,1,Buffalo,US,Memorial Auditorium,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-78.82947,42.8945,0101000020E6100000D7C0560916B553C0D122DBF97E724540,457
1975-06-17,The Rolling Stones Tour of the Americas '75,1,Toronto,"	Canada",Maple Leaf Gardens,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-79.38038274,43.66197344,0101000020E61000005C035B2558D853C07077D66EBBD44540,458
1975-06-18,The Rolling Stones Tour of the Americas '75,1,Toronto,"	Canada",Maple Leaf Gardens,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-79.38038274,43.66197344,0101000020E61000005C035B2558D853C07077D66EBBD44540,459
1975-06-29,The Rolling Stones Tour of the Americas '75,1,Philadelphia,US,The Spectrum,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-75.1732864,39.9071007,0101000020E610000053AEF02E17CB52C0CE1951DA1BF44340,460
1975-06-30,The Rolling Stones Tour of the Americas '75,1,Philadelphia,US,The Spectrum,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-75.1732864,39.9071007,0101000020E610000053AEF02E17CB52C0CE1951DA1BF44340,461
1975-07-01,The Rolling Stones Tour of the Americas '75,1,Largo,US,Capital Center,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-76.82943,38.89559,0101000020E610000090149161153553C0F44F70B1A2724340,462
1975-07-02,The Rolling Stones Tour of the Americas '75,1,Largo,US,Capital Center,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-76.82943,38.89559,0101000020E610000090149161153553C0F44F70B1A2724340,463
1975-07-04,The Rolling Stones Tour of the Americas '75,1,Memphis,US,Memorial Stadium,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-89.97595,35.12329,0101000020E6100000FF21FDF6757E56C040F67AF7C78F4140,464
1975-07-06,The Rolling Stones Tour of the Americas '75,1,Dallas,US,Cotton Bowl,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-96.75861,32.7784,0101000020E6100000CA1AF5108D3058C06B9A779CA2634040,465
1975-07-09,The Rolling Stones Tour of the Americas '75,1,Los Angeles,US,Los Angeles Forum,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-118.24532,34.05349,0101000020E61000008143A852B38F5DC0DE54A4C2D8064140,466
1975-07-10,The Rolling Stones Tour of the Americas '75,1,Los Angeles,US,Los Angeles Forum,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-118.24532,34.05349,0101000020E61000008143A852B38F5DC0DE54A4C2D8064140,467
1975-07-11,The Rolling Stones Tour of the Americas '75,1,Los Angeles,US,Los Angeles Forum,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-118.24532,34.05349,0101000020E61000008143A852B38F5DC0DE54A4C2D8064140,468
1975-07-12,The Rolling Stones Tour of the Americas '75,1,Los Angeles,US,Los Angeles Forum,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-118.24532,34.05349,0101000020E61000008143A852B38F5DC0DE54A4C2D8064140,469
1975-07-13,The Rolling Stones Tour of the Americas '75,1,Los Angeles,US,Los Angeles Forum,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-118.24532,34.05349,0101000020E61000008143A852B38F5DC0DE54A4C2D8064140,470
1976-04-28,The Rolling Stones Tour of Europe '76,1,Frankfurt,Germany,Festhalle,2012-11-13 00:00:00,2012-11-26 00:00:00,10,8.65512,50.11253,0101000020E61000003AE97DE36B4F2140D1E80E62670E4940,471
1976-04-29,The Rolling Stones Tour of Europe '76,1,Frankfurt,Germany,Festhalle,2012-11-13 00:00:00,2012-11-26 00:00:00,10,8.65512,50.11253,0101000020E61000003AE97DE36B4F2140D1E80E62670E4940,472
1976-04-30,The Rolling Stones Tour of Europe '76,2,Münster,Germany,Halle Münsterland,2012-11-13 00:00:00,2012-11-26 00:00:00,10,13.4111,52.5242,0101000020E61000006DC5FEB27BD22A40174850FC18434A40,473
1976-05-02,The Rolling Stones Tour of Europe '76,1,Kiel,Germany,Ostseehalle,2012-11-13 00:00:00,2012-11-26 00:00:00,10,10.13142,54.32093,0101000020E6100000A514747B494324401327F73B14294B40,474
1976-05-03,The Rolling Stones Tour of Europe '76,1,Berlin,Germany,Deutschlandhalle,2012-11-13 00:00:00,2012-11-26 00:00:00,10,13.27186,52.49974,0101000020E61000005E2EE23B318B2A406440F67AF73F4A40,475
1976-05-04,The Rolling Stones Tour of Europe '76,1,Bremen,Germany,Stadthalle,2012-11-13 00:00:00,2012-11-26 00:00:00,10,8.8152587,53.0874171,0101000020E610000053793BC269A1214017821C94308B4A40,476
1976-05-06,The Rolling Stones Tour of Europe '76,1,Brussels,"	Belgium",Forest National,2012-11-13 00:00:00,2012-11-26 00:00:00,10,4.31797,50.81064,0101000020E6100000BD6F7CED994511402B6A300DC3674940,477
1976-05-07,The Rolling Stones Tour of Europe '76,1,Brussels,"	Belgium",Forest National,2012-11-13 00:00:00,2012-11-26 00:00:00,10,4.31797,50.81064,0101000020E6100000BD6F7CED994511402B6A300DC3674940,478
1976-05-10,The Rolling Stones Tour of Europe '76,1,Glasgow,"	Scotland",Apollo Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,10,-4.28662,55.85036,0101000020E6100000A18499B67F2511C0CDE9B298D8EC4B40,479
1976-05-11,The Rolling Stones Tour of Europe '76,1,Glasgow,"	Scotland",Apollo Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,10,-4.28662,55.85036,0101000020E6100000A18499B67F2511C0CDE9B298D8EC4B40,480
1976-05-12,The Rolling Stones Tour of Europe '76,1,Glasgow,"	Scotland",Apollo Theatre,2012-11-13 00:00:00,2012-11-26 00:00:00,10,-4.28662,55.85036,0101000020E6100000A18499B67F2511C0CDE9B298D8EC4B40,481
1976-05-14,The Rolling Stones Tour of Europe '76,1,Leicester,England,Granby Halls,2012-11-13 00:00:00,2012-11-26 00:00:00,10,-1.14044,52.63798,0101000020E6100000C8CD70033E3FF2BF44C02154A9514A40,482
1976-05-15,The Rolling Stones Tour of Europe '76,1,Leicester,England,Granby Halls,2012-11-13 00:00:00,2012-11-26 00:00:00,10,-1.14044,52.63798,0101000020E6100000C8CD70033E3FF2BF44C02154A9514A40,483
1976-05-17,The Rolling Stones Tour of Europe '76,1,Stafford,England,New Bingley Hall,2012-11-13 00:00:00,2012-11-26 00:00:00,10,-0.34545,53.75439,0101000020E610000007CE1951DA1BD6BFF836FDD98FE04A40,484
1976-05-18,The Rolling Stones Tour of Europe '76,1,Stafford,England,New Bingley Hall,2012-11-13 00:00:00,2012-11-26 00:00:00,10,-0.34545,53.75439,0101000020E610000007CE1951DA1BD6BFF836FDD98FE04A40,485
1976-05-21,The Rolling Stones Tour of Europe '76,1,London,England,Earls Court Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,10,-0.19734,51.49174,0101000020E61000006DA818E76F42C9BF49111956F1BE4940,486
1976-05-22,The Rolling Stones Tour of Europe '76,1,London,England,Earls Court Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,10,-0.19734,51.49174,0101000020E61000006DA818E76F42C9BF49111956F1BE4940,487
1976-05-23,The Rolling Stones Tour of Europe '76,1,London,England,Earls Court Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,10,-0.19734,51.49174,0101000020E61000006DA818E76F42C9BF49111956F1BE4940,488
1976-05-25,The Rolling Stones Tour of Europe '76,1,London,England,Earls Court Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,10,-0.19734,51.49174,0101000020E61000006DA818E76F42C9BF49111956F1BE4940,489
1976-05-26,The Rolling Stones Tour of Europe '76,1,London,England,Earls Court Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,10,-0.19734,51.49174,0101000020E61000006DA818E76F42C9BF49111956F1BE4940,490
1976-05-27,The Rolling Stones Tour of Europe '76,1,London,England,Earls Court Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,10,-0.19734,51.49174,0101000020E61000006DA818E76F42C9BF49111956F1BE4940,491
1975-07-16,The Rolling Stones Tour of the Americas '75,1,San Francisco,US,Cow Palace,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-122.41964,37.77712,0101000020E6100000FB05BB61DB9A5EC0A4880CAB78E34240,492
1975-07-18,The Rolling Stones Tour of the Americas '75,1,Seattle,US,Seattle Center Coliseum,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-122.15738,47.88327,0101000020E6100000D9429083128A5EC0DBC4C9FD0EF14740,493
1975-07-19,The Rolling Stones Tour of the Americas '75,1,Fort Collins,US,Hughes Stadium,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-105.133874,40.564316,0101000020E610000098FA795391485AC0473D44A33B484440,494
1975-07-22,The Rolling Stones Tour of the Americas '75,1,Chicago,US,Chicago Stadium,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-87.63241,41.88415,0101000020E610000074EACA6779E855C01361C3D32BF14440,495
1975-07-23,The Rolling Stones Tour of the Americas '75,1,Chicago,US,Chicago Stadium,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-87.63241,41.88415,0101000020E610000074EACA6779E855C01361C3D32BF14440,496
1975-07-24,The Rolling Stones Tour of the Americas '75,1,Chicago,US,Chicago Stadium,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-87.63241,41.88415,0101000020E610000074EACA6779E855C01361C3D32BF14440,497
1975-07-26,The Rolling Stones Tour of the Americas '75,1,Bloomington,US,Assembly Hall,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-86.56047,39.15376,0101000020E6100000E71890BDDEA355C06BB75D68AE934340,498
1975-07-27,The Rolling Stones Tour of the Americas '75,1,Detroit,US,Cobo Hall,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-83.04982,42.32656,0101000020E6100000F3AB394030C354C04417D4B7CC294540,499
1975-07-28,The Rolling Stones Tour of the Americas '75,1,Detroit,US,Cobo Hall,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-83.04982,42.32656,0101000020E6100000F3AB394030C354C04417D4B7CC294540,500
1975-07-30,The Rolling Stones Tour of the Americas '75,1,Atlanta,US,The Omni Coliseum,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-84.3947,33.75867,0101000020E6100000CCEEC9C3421955C0693A3B191CE14040,501
1975-07-31,The Rolling Stones Tour of the Americas '75,1,Greensboro,US,Greensboro Coliseum,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-79.7928,36.0709,0101000020E61000003411363CBDF253C0A9A44E4013094240,502
1975-08-02,The Rolling Stones Tour of the Americas '75,1,Jacksonville,US,Gator Bowl,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-81.64187,30.32104,0101000020E61000002592E865146954C035B56CAD2F523E40,503
1975-08-04,The Rolling Stones Tour of the Americas '75,1,Louisville,US,Freedom Hall,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-85.74082,38.19277,0101000020E6100000410E4A98696F55C031D3F6AFAC184340,504
1975-08-06,The Rolling Stones Tour of the Americas '75,1,Hampton,US,Hampton Coliseum,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-76.39217,37.04793,0101000020E61000003A1E3350191953C0A73FFB9122864240,505
1975-08-08,The Rolling Stones Tour of the Americas '75,1,Buffalo,US,Rich Stadium,2012-11-13 00:00:00,2012-11-27 00:00:00,8,-78.79036,42.78353,0101000020E610000043041C4295B253C0AAB706B64A644540,506
1976-05-29,The Rolling Stones Tour of Europe '76,1,The Hague,"	Netherlands",Zuiderpark Stadion,2012-11-13 00:00:00,2012-11-26 00:00:00,10,4.2885,52.05586,0101000020E61000008195438B6C271140C993A46B26074A40,507
